file,label,code_summary
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_25.py,Preprocessing Text and Numerical Data,"This code implements a data subsampling pattern to generate specialized AI datasets, such as 'mini' or 'dev' splits, from larger core sets. It achieves this by reproducibly drawing a fixed number of samples per region from existing data partitions. This ensures regional diversity and consistent dataset creation for different AI development stages, facilitating efficient experimentation and debugging."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_28.py,LLM-based Multimodal Generative Prompting,"This code demonstrates AI patterns for autonomous driving perception and motion forecasting. It focuses on processing multi-sensor data from cameras and LiDAR, including spatio-temporal feature extraction from point clouds and precise geometric transformations. Key functionalities support object detection, tracking, and the prediction of ego-vehicle and detected object trajectories through explicit future waypoint calculations and velocity estimations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_3.py,none,"The code demonstrates several distinct AI patterns for autonomous driving. It includes classical control with an LQR tracker for optimal trajectory following and a rule-based Intelligent Driver Model (IDM) for reactive longitudinal planning. Furthermore, it incorporates machine learning models via an MLPlanner, capable of integrating various learned policies like VectorNet or RasterNet for complex driving behaviors.

These planning and control patterns are supported by rich data models for ego vehicle state, dynamic car states, and environmental observations (tracked objects, traffic lights, vectorized/rasterized map features). The codebase also provides comprehensive infrastructure for scenario management, visualization, and performance profiling, crucial for developing and evaluating autonomous driving AI."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_34.py,LLM-based Multimodal Generative Prompting,"This code demonstrates AI-relevant patterns for aggregating diverse sensor data and derived features. It showcases the fusion of heterogeneous sensor modalities like images from multiple cameras and LiDAR point clouds from multiple LiDARs, along with associated LiDAR bounding boxes. This aggregation pattern is fundamental for constructing comprehensive environmental representations required by autonomous driving AI systems."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_35.py,none,"This code demonstrates a unit testing pattern for a `Category` class, representing semantic labels fundamental to data management in AI domains like autonomous driving. It specifically verifies properties such as `color` and `color_np`, indicating a pattern for associating visual attributes with categorized data, which is crucial for AI data visualization, debugging, and analysis."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_41.py,Preprocessing Text and Numerical Data,"This code implements a crucial AI data preprocessing pattern by parsing labelmaps, which assign integer IDs to descriptive names and visualization colors. It transforms these raw label definitions into consistently ordered dictionaries, essential for managing categorical data in AI tasks like image segmentation or object detection. This structured representation facilitates standardized label handling within AI pipelines."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_43.py,Preprocessing Text and Numerical Data,"This code implements a `LidarPointCloud` class, representing a fundamental data pattern for 3D perception in AI. It facilitates data ingestion from various sensor formats and provides patterns for preprocessing, including spatial filtering (e.g., radius, range, close point removal) and subsampling. Crucially, it incorporates geometric transformations like translation, rotation, and scaling, which are key data augmentation patterns to improve the robustness of AI models trained on 3D point cloud data."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_54.py,none,"This codebase defines a robust distributed framework for AI model evaluation, specifically for scenario-based simulations. It orchestrates parallel execution of numerous scenarios across multiple nodes or workers (e.g., Ray, multi-threading) and manages their distribution and synchronization, including log-file-based chunking and scenario re-partitioning. A modular metrics engine computes and aggregates AI planner performance, storing results in a scalable cloud-native data infrastructure (S3) and enabling comprehensive reporting and weighted scoring for performance assessment."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_61.py,LLM-based Multimodal Generative Prompting,"This code implements advanced **vectorized map feature engineering** to transform diverse semantic map layers (e.g., lanes, intersections, stop lines) into structured tensor representations. It incorporates patterns for **local coordinate frame transformation**, fixed-size feature interpolation, and multi-scale graph construction to represent lane connectivity for deep learning models. Additionally, the system supports **scenario-based AI evaluation**, allowing data-driven testing with parametrized map data and providing mechanisms for **trajectory progress monitoring** and **regulatory compliance metrics**."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_64.py,Preprocessing Text and Numerical Data,"This code implements core AI patterns for environmental perception and spatial reasoning within autonomous systems. It leverages a semantic mapping and caching strategy to efficiently access and query diverse map layers and objects, such as lanes and drivable areas, by their high-level meaning. This enables dynamic retrieval of map entities and advanced spatial queries crucial for navigation and planning algorithms."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_8.py,MLOps,"The code primarily showcases AI patterns related to **simulation, experimentation, and training configuration**. It leverages Hydra for orchestrating complex AI experiments, defining scenarios, and managing parameters for AI planners, including metric collection and visualization. Additionally, it implements patterns for configuring AI model training workflows, covering aspects like hardware resource allocation (GPUs), data loading, caching strategies, and specialized data management for large, domain-specific datasets."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_96.py,Forecasting with Classical Models,"This codebase primarily implements an **Agent-Based Simulation** pattern, centered around the **Intelligent Driver Model (IDM)** for longitudinal control of vehicles. It showcases **Reactive Behavioral Planning**, where agents utilize an **Occupancy Map** for local perception to identify leading objects and traffic signals. Based on the IDM policy, the system performs **Trajectory Planning** to generate short-term predicted paths for both ego and simulated agents."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/nuplan-devkit/cluster_98.py,Forecasting with Classical Models,"The code primarily implements an Intelligent Driver Model (IDM) for longitudinal control, representing a behavioral planning AI pattern for realistic vehicle following and speed management. It integrates this with a Breadth-First Search algorithm, a fundamental graph-search AI pattern, to efficiently compute a drivable route within a complex road network. This combination enables the planner to generate trajectories by considering both high-level pathfinding and low-level dynamic behavior based on environmental observations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/oasis/cluster_17.py,Forecasting with Classical Models,"This code implements a hybrid recommendation system that combines content-based filtering with user behavioral data. It leverages embedding models to compute content similarity between user bios and post content, which is then dynamically adjusted by incorporating user interaction traces (likes and dislikes) through a similarity re-ranking mechanism. A post-ranking diversity technique further enhances recommendations by randomly swapping a percentage of suggested items."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/oasis/cluster_19.py,Forecasting with Classical Models,"This code implements two distinct AI recommendation patterns. One is a baseline random recommendation system that selects posts without specific criteria, serving as a naive approach. The other employs a Reddit-like ""hot score"" algorithm, which ranks posts by considering their likes, dislikes, and creation timestamp to recommend trending content."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_1.py,Agent Architecture,"The code primarily demonstrates advanced **LLM orchestration patterns** for complex problem-solving, integrating sophisticated **LLM-as-a-Judge verification systems** that rigorously evaluate solutions by classifying errors and assessing quality. It employs **multi-agent iterative refinement and meta-reasoning** through techniques such as Monte Carlo Tree Search for dialogue planning, recursive solution aggregation, and dynamic strategy sharing. This ensemble approach aims to iteratively enhance solutions, identify effective reasoning strategies, and synthesize robust final outputs via methods like numerical majority voting or LLM-driven consolidation."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_16.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements an AI router that dynamically selects and executes various LLM reasoning patterns. It features Best-of-N sampling, which generates multiple completions and uses an LLM for self-evaluation to pick the best. Other patterns include Round-Trip Optimization for iterative response refinement, Chain of Thought with Reflection for structured self-correction, and an Inference-Time PV Game that generates and verifies diverse solutions, iteratively refining the query for optimal results."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_18.py,Model Abstraction,"The code demonstrates a multi-model AI gateway pattern, dynamically configuring and instantiating clients for diverse Large Language Model (LLM) providers such as OpenAI, Azure OpenAI, Cerebras, and OptiLLM, with a fallback to LiteLLM. This orchestration enables the system to function as an AI service proxy, offering a unified API endpoint (e.g., `/v1/models`) that abstracts interactions with different underlying AI backends."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_19.py,Model Abstraction,"This code implements an AI proxy pattern, dynamically routing requests to specific models and configurable ""approaches"" via a `model` string parsing mechanism. It supports advanced AI patterns like single approach execution, direct passthrough, and ensemble strategies using 'AND' or 'OR' operations for combining multiple approaches. Furthermore, it normalizes multi-modal message content for consistent input and parses structured conversational outputs."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_2.py,Evaluating LLM Results,"This code demonstrates a robust pattern for benchmarking Large Language Models (LLMs), featuring explicit prompt engineering with `construct_prompt` to tailor inputs for various problem types. It integrates sophisticated LLM inference strategies, referred to as ""OptiLLM approaches"" (e.g., 'mars', 'moa'), which are applied during response generation. The system rigorously evaluates LLM outputs using correctness checks (`is_correct_response`) and ranks solutions based on accuracy and token efficiency."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_23.py,Retrieval Augmented Generation(RAG),"This code implements a **tool-use pattern**, allowing an AI system to delegate complex web search tasks to a specialized external function. It features **intent recognition** by parsing natural language input to extract specific search queries and augments the AI's context through a **retrieval-augmented generation (RAG)** approach by incorporating live search results into the ongoing conversation."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_31.py,Advanced LLM Prompting,"This code implements a privacy-preserving AI pattern by performing Named Entity Recognition (NER) and anonymization on user input before engaging a Large Language Model (LLM). It then re-identifies the original entities into the LLM's response, leveraging efficient AI resource management through singleton instances for NLP and anonymization engines to optimize performance."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_38.py,Forecasting with Classical Models,"This code implements a Test-Time Diffusion Deep Researcher (TTD-DR) algorithm, treating research as an iterative diffusion process. It leverages a Retrieval-Augmented Generation (RAG) pattern, where an initial LLM-generated draft is progressively refined through autonomous gap analysis, targeted web retrieval, and denoising integration of external information. The system exhibits agentic behavior by dynamically planning searches, evaluating draft quality for iterative improvement, and utilizing quality-guided termination."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_39.py,Forecasting with Classical Models,"This code implements a Test-Time Diffusion Deep Researcher (TTD-DR) algorithm, modeling research as an iterative diffusion process. It initiates with a preliminary, ""noisy"" draft and iteratively refines it through cycles of gap analysis, targeted web retrieval based on identified deficiencies, and a denoising synthesis step that integrates new information with strict citation requirements. The process is guided by quality evaluations, aiming for comprehensive and accurate reports."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_40.py,none,"This code implements a system for Large Language Model (LLM) inference, loading a pre-trained causal language model and tokenizer to process user queries. A central AI pattern is ""AutoThink,"" which enables controllable generation through activation steering. This involves applying steering vectors from a specified dataset to a target model layer, guided by explicit ""pattern strengths"" to direct the LLM's output towards desired cognitive attributes like depth, accuracy, and self-correction."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_45.py,"Enabling Reliability, Explainability, or Robustness","This code implements a robust **configuration validation pattern** for AI systems, specifically for ""DeepConf"" parameters. It enforces strict type, range, and interdependency constraints on AI-specific hyperparameters and operational settings like `warmup_samples`, `max_traces`, `top_k`, and `temperature`, ensuring stable model behavior and preventing invalid configurations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_47.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code demonstrates an AI pattern for explicit reasoning introspection, where a language model's internal thought processes are delimited by `<think>` tags within its output. It focuses on differentially counting tokens within these reasoning blocks, enabling separate analysis, cost management, or optimization of the model's internal computation. The pattern further ensures robustness by accurately handling cases where these reasoning blocks might be truncated."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_49.py,Agent Architecture,"The code implements a Multi-Agent Reasoning System (MARS) that orchestrates parallel execution of multiple AI agents for complex problem-solving. This agent-based architecture incorporates explicit patterns for voting and synthesis to achieve consensus, along with mechanisms for iterative verification and improvement of generated solutions."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_59.py,MLOps,"This code illustrates a pattern of orchestrating secure communication with various external AI service providers like OpenAI, Cerebras, and AzureOpenAI. It achieves this by dynamically configuring SSL/TLS verification and custom certificate paths for HTTP clients passed to these AI interfaces. Additionally, it ensures that modular AI plugins consistently respect these centralized security settings for their own external data interactions."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_6.py,Forecasting with Classical Models,"The code demonstrates a supervised learning pattern for classifying optimal problem-solving approaches from natural language prompts, leveraging a fine-tuned pre-trained transformer model. A distinctive AI pattern is the integration of an ""effort"" parameter into the model's training, where a combined loss function optimizes for both correct approach prediction (cross-entropy) and aligning prediction confidence with the specified effort level (MSE). This enables the model to recommend approaches conditional on a desired resource expenditure during inference."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_60.py,MLOps,"This code represents a configuration management pattern crucial for AI systems, specifically focusing on optimizing inference or data processing workflows. It explicitly defines and tests the parsing of command-line arguments and environment variables for parameters like `batch_mode`, `batch_size`, and `batch_wait_ms`. This pattern allows an AI application to dynamically configure its **batch processing** strategy, a fundamental technique for improving throughput and efficiency in deep learning models."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_63.py,"Enabling Reliability, Explainability, or Robustness","This code illustrates AI patterns for controlling and analyzing Large Language Model (LLM) interactions. It showcases methods for generating diverse outputs by requesting multiple completions (`n` parameter) and enforcing structured responses through JSON schema. Additionally, the code demonstrates monitoring AI API resource consumption by verifying the presence and accuracy of token usage details in model responses."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/optillm/cluster_65.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements a pattern for quantifying AI model reasoning by extracting and tokenizing content explicitly marked with `<think>` tags. This directly supports Chain-of-Thought (CoT) prompting, enabling the measurement of tokens consumed during internal reasoning steps. The focus on token counting within these structured reasoning blocks is crucial for cost estimation and performance analysis in large language models."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/pomdp-baselines/cluster_10.py,Forecasting with Classical Models,"The code primarily implements model-free, off-policy deep reinforcement learning algorithms following an actor-critic paradigm, such as TD3 or SAC. It distinguishes between architectures designed for Markov Decision Processes (MDPs) using Multi-Layer Perceptrons (MLPs) and those for Partially Observable Markov Decision Processes (POMDPs) leveraging Recurrent Neural Networks (RNNs). For POMDPs, the system explores variants where the actor and critic either share a single RNN to process historical observations, actions, and rewards, or maintain separate RNNs for distinct internal memory representations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/pomdp-baselines/cluster_8.py,Forecasting with Classical Models,"This code defines a `TanhGaussianPolicy`, a common pattern in continuous control reinforcement learning, specifically designed for algorithms like Soft Actor-Critic (SAC). It implements a stochastic policy that uses a neural network to parameterize the mean and log-standard deviation of a Gaussian distribution, with the sampled actions subsequently squashed by a hyperbolic tangent function to constrain them within a bounded range. The policy further incorporates the reparameterization trick for efficient gradient estimation and provides log-probability computation, critical for entropy-regularized learning objectives."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/pybroker/cluster_1.py,Advanced LLM Prompting,"This code implements a backtesting framework for algorithmic trading, deeply integrating predictive AI models. It leverages `TrainedModel` instances and a `PredictionScope` to generate trading signals and forecasts from `indicator_data` and raw market data. Furthermore, the system supports AI-driven `slippage_model` simulations and dynamic position sizing via a `pos_size_handler` for comprehensive strategy evaluation."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/pybroker/cluster_13.py,MLOps,"This code implements a systematic caching pattern crucial for AI applications, specifically enabling the storage and retrieval of raw input data (`data_source_cache`), pre-computed features or indicators (`indicator_cache`), and trained machine learning models (`model_cache`). This strategy optimizes AI workflows by reducing redundant computations, speeding up data access, and accelerating model inference or retraining processes."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/pybroker/cluster_21.py,none,"The code primarily implements a **bootstrap resampling method** for robust statistical inference in financial performance evaluation. It repeatedly generates simulated datasets by sampling with replacement from historical market changes and returns. This technique is then used to estimate confidence intervals for various metrics, such as maximum drawdown, providing a non-parametric approach to quantify their uncertainty."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_11.py,Preprocessing Text and Numerical Data,"This code implements an AI pattern for **feature selection and dimensionality reduction** in Natural Language Processing (NLP). It specifically utilizes **statistical text analysis** to filter terms within a Term-Document Matrix. The filtering criteria involve removing infrequent unigrams and bigrams with low Pointwise Mutual Information (PMI), thereby enhancing the quality of textual features for subsequent models."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_115.py,Retrieval Augmented Generation(RAG),"This code implements a factory for generating corpus-level running statistics by leveraging pre-trained transformer models and tokenizers to create contextualized embeddings. It applies these models to segment documents, extracting subtoken embeddings which are then aggregated (e.g., averaged) to form semantic representations for specific keywords or entire document categories. The pattern involves careful handling of text offsets to precisely identify and embed terms within their broader textual context."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_14.py,Preprocessing Text and Numerical Data,"This codebase fundamentally implements AI patterns for efficient text corpus representation and linguistic feature engineering, utilizing sparse matrices for documents, terms, and metadata, and extracting features like n-grams and SpaCy-parsed entities. It further incorporates sophisticated text preprocessing for feature selection and provides a diverse set of term weighting and ranking algorithms (e.g., scaled f-scores, logistic regression, Fisher's exact test) to identify discriminative terms, alongside capabilities for sentence-level topic modeling."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_18.py,Preprocessing Text and Numerical Data,"The code primarily implements AI patterns in Natural Language Processing (NLP) through a pipeline that preprocesses text using spaCy for tokenization, lemmatization, and named entity recognition. It features robust feature engineering for constructing term-document matrices, supporting the integration and projection of word embeddings for semantic representation. Additionally, the system applies machine learning techniques like Logistic Regression for text classification and incorporates lexicon-based AI patterns for thematic and sentiment analysis via Empath."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_26.py,Forecasting with Classical Models,"The code primarily demonstrates the application and testing of various statistical and information-theoretic AI patterns for text analysis. These include effect size measurements (Cohen's d, Hedges' g) and hypothesis testing (Z-Scores from Welch's T-Test) for comparing textual categories. Furthermore, it incorporates Bayesian inference (Beta Posterior), information divergence (Relative Entropy), and specialized information retrieval scoring (BM25, CredTFIDF) for advanced feature engineering and document relevance."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_43.py,Preprocessing Text and Numerical Data,"This code implements AI patterns focused on **text feature extraction and categorization**. It calculates and weights terms based on their frequencies and distinctiveness across defined categories and their complements, utilizing various scoring mechanisms and configurable transformations. Furthermore, it supports **data augmentation** by allowing the injection of external metadata, enriching term representations with additional semantic or contextual information for comparative analysis."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_53.py,Preprocessing Text and Numerical Data,"This code implements two AI patterns for **term significance evaluation** using Log-Odds Ratio, a statistical method crucial for text classification and feature selection. It showcases **Add-One Smoothing** for handling sparse word counts, and a more sophisticated **Uninformative Dirichlet Prior** approach, which includes variance estimation for robust z-score calculation. Both patterns enable quantifying the statistical distinctiveness of terms between two classes by deriving p-values from word frequencies."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_6.py,Preprocessing Text and Numerical Data,"This codebase implements a comprehensive Natural Language Processing (NLP) framework for text analysis, focusing on robust corpus construction and advanced text feature extraction. It includes various statistical term weighting and scoring algorithms, such as Log Odds with Uninformative Prior and scaled F-scores, to identify characteristic terms and support text classification via logistic regression. Furthermore, specialized analytical patterns like Semiotic Square and Four Square Axes enable deeper comparative and semantic discourse analysis."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_63.py,Preprocessing Text and Numerical Data,"This code implements core AI patterns for Natural Language Processing, centered around the Term-Document Matrix (TDM) for text representation. It provides extensive preprocessing capabilities, including tokenization, stop-word removal, and entity tag filtering. Furthermore, it incorporates sophisticated feature engineering techniques through diverse term ranking and statistical scoring algorithms (e.g., F-scores, posterior mean ratio, Rudder, Corner, Fisher scores), and integrates with machine learning models like Logistic Regression for term importance and classification."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/scattertext/cluster_78.py,Preprocessing Text and Numerical Data,"This code primarily implements Natural Language Processing (NLP) patterns for text preprocessing and feature engineering. It includes rule-based tokenization and basic Part-of-Speech (POS) tagging to categorize text elements like words, spaces, and punctuation. Furthermore, it demonstrates feature extraction by computing term frequencies and n-grams from processed text, supporting options for lemmas, noun chunks, and censoring specific entity or tag types, alongside integration with transformer-based tokenizers for subword encoding."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_10.py,LLM-based User Intent Extraction,"The code establishes a robust AI pattern for semantic routing, leveraging a `BaseIndex` to store and retrieve vector embeddings of ""routes"" along with associated metadata and function schemas. A `BaseRouter` orchestrates this by encoding input queries into vectors, performing similarity searches to classify them into relevant routes, and enabling dynamic function invocation based on matched schemas. The system further incorporates auto-synchronization of route configurations with the vector index and provides mechanisms for optimizing routing thresholds through evaluation and fitting."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_12.py,Retrieval Augmented Generation(RAG),"This code demonstrates core AI patterns for **vector search and semantic routing**, enabling the storage and similarity-based retrieval of high-dimensional embeddings to categorize and direct user queries. It features **hybrid search** capabilities, combining dense and sparse vector representations, and provides **asynchronous operations** for efficient interaction with various vector database backends. A notable pattern also includes **persisting AI-related configuration** directly within the vector indices for dynamic management."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_14.py,none,"This code implements a unified API abstraction pattern for consuming diverse external text embedding models, such as Nvidia NIM, Voyage AI, and Cohere, through the LiteLLM library. It employs an adapter-like structure to provide a consistent interface for both synchronous and asynchronous embedding generation. A prominent AI pattern showcased is asymmetric embedding, optimizing semantic retrieval by differentiating between query and document input types for various providers."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_2.py,Retrieval Augmented Generation(RAG),"This codebase implements a flexible semantic routing system, abstracting vector indexing across diverse platforms like Pinecone, Qdrant, Postgres, and local storage, with robust support for both dense and hybrid (dense + sparse) embedding retrieval. It integrates pluggable dense embedding encoders (e.g., OpenAI, Bedrock) and features comprehensive asynchronous operations for efficient interaction with external AI services. The system further employs patterns for dynamic route classification based on similarity scores, configurable thresholds, and a sophisticated synchronization mechanism to maintain consistency between local route definitions and remote vector index states."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_20.py,Retrieval Augmented Generation(RAG),"This code implements an AI pattern for generating sparse embeddings through an external API, specifically employing an asymmetric encoding strategy for queries and documents. This approach optimizes AI retrieval systems by processing different input types distinctly, leveraging pre-trained models like BM25 without requiring local training."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_21.py,Retrieval Augmented Generation(RAG),"This `BaseRouter` implements semantic routing by encoding input text into vector embeddings using dense encoders (e.g., OpenAIEncoder) and performing similarity searches against a vector index. It dynamically directs queries to relevant routes based on score thresholds, optionally leveraging LLMs for dynamic function calls or responses. The system further includes mechanisms for synchronizing local and remote route definitions, alongside evaluation and optimization capabilities for routing accuracy."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_26.py,Model Abstraction,"This code demonstrates AI patterns for integrating and testing text embedding models from providers like OpenAI and Cohere. It highlights robust external AI API interaction, implementing synchronous and asynchronous retry mechanisms to handle transient errors during embedding generation. Furthermore, the code showcases effective mocking strategies for simulating AI model responses during unit tests and addresses text preprocessing concerns such as input truncation."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_27.py,LLM-based User Intent Extraction,"This code demonstrates a **semantic routing pattern** for AI systems, enabling the classification of user inputs into predefined routes (e.g., 'politics', 'chitchat') based on their semantic content. It features a **configurable architecture** that leverages external encoders (like 'cohere' 'embed-english-v3.0') for embedding-based comparison and dynamically integrates Large Language Models (LLMs) for specific routes. The system also incorporates various **aggregation strategies** (sum, mean, max) to effectively determine the most relevant route from multiple candidates."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_28.py,LLM-based User Intent Extraction,"This code demonstrates a semantic routing pattern, where user utterances are classified into predefined routes using a configured encoder, such as Cohere's embedding model. It supports associating specific Large Language Models (LLMs) with routes and employs various aggregation strategies (sum, mean, max) to determine the optimal route classification based on embedding similarities."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/semantic-router/cluster_40.py,none,"This code showcases AI patterns for **semantic routing and intent classification**, leveraging various encoder types (e.g., OpenAIEncoder) to generate embeddings for input text. These embeddings are then indexed in vector databases (e.g., PineconeIndex) to enable efficient retrieval and classification of inputs into predefined routes. The architecture supports both dense vector-based routing and hybrid approaches that combine dense and sparse vectors, with dynamic score thresholding for classification confidence."
